time, x, y, z, speed, ArcOn, WFS, I, U, tool, frame, dz, speedOverride
38:56.4,440.131,799.493,79.7,2.5,0,6.35,134.6,13.31,4,7,0,100
38:56.5,440.127,799.499,70.355,2.5,0,6.35,134.6,13.31,4,7,0,100
38:56.5,440.106,799.499,67.6,2.5,0,6.35,134.6,13.31,4,7,0,100
38:56.6,439.025,799.493,63.495,2.09,0,6.35,134.6,13.31,4,7,0,100
38:56.6,438.109,799.496,63.392,2.09,0,6.35,134.6,13.31,4,7,0,100
38:56.7,435.845,799.492,63.403,2.233,0,6.35,134.6,13.31,4,7,0,100
38:56.7,434.919,799.498,63.41,2.233,0,6.35,134.6,13.31,4,7,0,100
38:56.8,432.385,799.489,63.392,1.858,0,6.35,134.6,13.31,4,7,0,100
38:56.8,431.586,799.499,63.407,1.858,0,6.35,134.6,13.31,4,7,0,100
38:56.9,429.186,799.499,63.403,1.849,0,6.35,134.6,13.31,4,7,0,100
38:56.9,428.385,799.507,63.398,1.849,0,6.35,134.6,13.31,4,7,0,100
38:57.0,426.129,799.497,63.407,2.145,0,6.35,134.6,13.31,4,7,0,100
38:57.0,425.196,799.502,63.41,2.145,0,6.35,134.6,13.31,4,7,0,100
38:57.1,422.794,799.502,63.409,1.893,0,6.35,134.6,13.31,4,7,0,100
38:57.1,421.995,799.502,63.403,1.893,0,6.35,134.6,13.31,4,7,0,100
38:57.2,419.594,799.496,63.389,2.134,0,6.35,134.6,13.31,4,7,0,100
38:57.2,418.666,799.502,63.399,2.134,0,6.35,134.6,13.31,4,7,0,100
38:57.3,416.138,799.494,63.4,2.189,0,6.35,134.6,13.31,4,7,0,100
38:57.3,415.206,799.495,63.405,2.189,0,6.35,134.6,13.31,4,7,0,100
38:57.4,412.936,799.502,63.405,1.851,0,6.35,134.6,13.31,4,7,0,100
38:57.4,412.141,799.505,63.411,1.851,0,6.35,134.6,13.31,4,7,0,100
38:57.5,409.606,799.501,63.401,1.901,0,6.35,134.6,13.31,4,7,0,100
38:57.5,408.808,799.502,63.403,1.901,0,6.35,134.6,13.31,4,7,0,100
38:57.6,406.404,799.498,63.391,2.139,0,6.35,134.6,13.31,4,7,0,100
38:57.6,405.475,799.496,63.4,2.139,0,6.35,134.6,13.31,4,7,0,100
38:57.7,403.211,799.512,63.398,2.489,0,6.35,134.6,13.31,4,7,0,100
38:57.7,402.148,799.507,63.397,2.489,0,6.35,134.6,13.31,4,7,0,100
38:57.8,399.751,799.498,63.394,1.878,0,6.35,134.6,13.31,4,7,0,100
38:57.8,398.953,799.512,63.401,1.878,0,6.35,134.6,13.31,4,7,0,100
38:57.9,396.417,799.495,63.398,1.813,0,6.35,134.6,13.31,4,7,0,100
38:57.9,395.617,799.506,63.4,1.813,0,6.35,134.6,13.31,4,7,0,100
38:58.0,393.09,799.505,63.398,2.197,0,6.35,134.6,13.31,4,7,0,100
38:58.0,392.16,799.497,63.406,2.197,0,6.35,134.6,13.31,4,7,0,100
38:58.1,389.489,799.501,63.399,1.783,0,6.35,134.6,13.31,4,7,0,100
38:58.1,388.698,799.495,63.409,1.783,0,6.35,134.6,13.31,4,7,0,100
38:58.2,386.162,799.499,63.399,2.22,0,6.35,134.6,13.31,4,7,0,100
38:58.2,385.236,799.488,63.413,2.22,0,6.35,134.6,13.31,4,7,0,100
38:58.3,382.838,799.493,63.403,1.893,0,6.35,134.6,13.31,4,7,0,100
38:58.3,382.038,799.498,63.406,1.893,0,6.35,134.6,13.31,4,7,0,100
38:58.4,379.643,799.499,63.4,1.877,0,6.35,134.6,13.31,4,7,0,100
38:58.4,378.842,799.505,63.403,1.877,0,6.35,134.6,13.31,4,7,0,100
38:58.5,376.44,799.497,63.402,1.887,0,6.35,134.6,13.31,4,7,0,100
38:58.5,375.637,799.499,63.401,1.887,0,6.35,134.6,13.31,4,7,0,100
38:58.6,373.11,799.503,63.407,2.225,0,6.35,134.6,13.31,4,7,0,100
38:58.6,372.181,799.502,63.404,2.225,0,6.35,134.6,13.31,4,7,0,100
38:58.7,369.787,799.49,63.414,2.181,0,6.35,134.6,13.31,4,7,0,100
38:58.7,368.846,799.512,63.4,2.181,0,6.35,134.6,13.31,4,7,0,100
38:58.8,366.455,799.498,63.403,1.847,0,6.35,134.6,13.31,4,7,0,100
38:58.8,365.657,799.499,63.408,1.847,0,6.35,134.6,13.31,4,7,0,100
38:58.9,363.257,799.492,63.398,2.5,0,6.35,134.6,13.31,4,7,0,100
38:58.9,362.185,799.505,63.391,2.5,0,6.35,134.6,13.31,4,7,0,100
38:59.0,359.789,799.494,63.4,1.915,0,6.35,134.6,13.31,4,7,0,100
38:59.0,358.991,799.507,63.394,1.915,0,6.35,134.6,13.31,4,7,0,100
38:59.1,356.859,799.501,63.391,2.186,0,6.35,134.6,13.31,4,7,0,100
38:59.1,355.924,799.505,63.399,2.186,0,6.35,134.6,13.31,4,7,0,100
38:59.2,353.533,799.504,63.403,1.879,0,6.35,134.6,13.31,4,7,0,100
38:59.2,352.736,799.498,63.409,1.879,0,6.35,134.6,13.31,4,7,0,100
38:59.3,350.537,799.5,63.637,2.5,0,6.35,134.6,13.31,4,7,0,100
38:59.3,350.012,799.497,65.088,2.5,0,6.35,134.6,13.31,4,7,0,100
38:59.4,349.877,799.5,73.94,2.5,0,6.35,134.6,13.31,4,7,0,100
38:59.4,349.878,799.499,76.742,2.5,0,6.35,134.6,13.31,4,7,0,100
38:59.5,349.874,799.505,85.598,2.5,0,6.35,134.6,13.31,4,7,0,100
38:59.5,349.878,799.507,88.865,2.5,0,6.35,134.6,13.31,4,7,0,100
38:59.6,353.529,799.494,92.074,2.5,0,6.35,134.6,13.31,4,7,0,100
38:59.6,356.156,799.504,91.146,2.5,0,6.35,134.6,13.31,4,7,0,100
38:59.7,365.823,799.51,87.688,2.5,0,6.35,134.6,13.31,4,7,0,100
38:59.7,368.454,799.499,86.717,2.5,0,6.35,134.6,13.31,4,7,0,100
38:59.8,376.359,799.508,83.886,2.5,0,6.35,134.6,13.31,4,7,0,100
38:59.8,379.443,799.495,82.794,2.5,0,6.35,134.6,13.31,4,7,0,100
38:59.9,386.903,799.505,80.1,2.5,0,6.35,134.6,13.31,4,7,0,100
38:59.9,389.978,799.5,78.966,2.5,0,6.35,134.6,13.31,4,7,0,100
39:00.0,397.504,799.506,74.186,2.5,0,6.35,134.6,13.31,4,7,0,100
39:00.0,399.084,799.498,71.622,2.5,0,6.35,134.6,13.31,4,7,0,100
39:00.1,400.005,799.493,62.336,2.5,0,6.35,134.6,13.31,4,7,0,100
39:00.1,400.001,799.503,59.054,2.5,0,6.35,134.6,13.31,4,7,0,100
39:00.2,400.004,799.499,50.673,2.5,0,6.35,134.6,13.31,4,7,0,100
39:00.2,400.003,799.498,47.764,2.5,0,6.35,134.6,13.31,4,7,0,100
39:00.3,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:00.3,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:00.4,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:00.4,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:00.5,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:00.5,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:00.6,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:00.6,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:00.7,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:00.7,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:00.8,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:00.8,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:00.9,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:00.9,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:01.0,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:01.0,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:01.1,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:01.1,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:01.2,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:01.3,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:01.3,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:01.4,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:01.4,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:01.5,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:01.5,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:01.6,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:01.6,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:01.7,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:01.7,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:01.8,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:01.8,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:01.9,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:01.9,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:02.0,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:02.0,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:02.1,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:02.1,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:02.1,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:02.2,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:02.2,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:02.3,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:02.3,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:02.4,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:02.5,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:02.5,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:02.6,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:02.6,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:02.7,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:02.7,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:02.8,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:02.9,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:02.9,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:02.9,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:03.0,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:03.0,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:03.1,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:03.1,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:03.2,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:03.2,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:03.3,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:03.3,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:03.3,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:03.4,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:03.4,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:03.5,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:03.5,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:03.6,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:03.6,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:03.7,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:03.7,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:03.8,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:03.8,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:03.9,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:03.9,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:04.0,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:04.0,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:04.1,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:04.1,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:04.2,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:04.2,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:04.3,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:04.3,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:04.4,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:04.4,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:04.5,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:04.5,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:04.6,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:04.6,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:04.7,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:04.7,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:04.8,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:04.8,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:04.9,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:04.9,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:05.0,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:05.0,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:05.1,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:05.1,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:05.2,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:05.2,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:05.3,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:05.3,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:05.4,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:05.4,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:05.5,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:05.5,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:05.6,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:05.6,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:05.7,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:05.7,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:05.8,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:05.8,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:05.9,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:05.9,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:06.0,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:06.0,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:06.1,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:06.1,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:06.2,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:06.2,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:06.3,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:06.3,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:06.4,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:06.4,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:06.5,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:06.5,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:06.6,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:06.6,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:06.7,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:06.7,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:06.8,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:06.8,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:06.9,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:06.9,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:07.0,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:07.0,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:07.1,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:07.1,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:07.1,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:07.2,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:07.3,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:07.3,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:07.3,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:07.4,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:07.4,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:07.5,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:07.5,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:07.6,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:07.6,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:07.7,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:07.8,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:07.8,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:07.9,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:07.9,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:08.0,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:08.0,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:08.1,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:08.1,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:08.2,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:08.2,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:08.3,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:08.3,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:08.4,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:08.4,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:08.5,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:08.5,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:08.6,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:08.6,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:08.7,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:08.7,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:08.8,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:08.8,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:08.9,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:08.9,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:09.0,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:09.0,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:09.1,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:09.1,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:09.2,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:09.2,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:09.3,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:09.3,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:09.4,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:09.4,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:09.5,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:09.5,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:09.6,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:09.6,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:09.7,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:09.7,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:09.8,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:09.8,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:09.9,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:09.9,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:10.0,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:10.0,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:10.1,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:10.1,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:10.2,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:10.2,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:10.3,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:10.3,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:10.4,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:10.4,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:10.5,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:10.5,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:10.6,399.997,799.5,45.398,0,0,6.35,134.6,13.31,4,7,0,100
39:10.6,399.997,799.5,45.398,0,0,7,124.6,13.05,4,7,0,100
39:10.7,399.997,799.5,45.398,0,0,7,124.6,13.05,4,7,0,100
39:10.7,399.997,799.5,45.398,0,0,7,124.6,13.05,4,7,0,100
39:10.8,399.997,799.5,45.398,0,0,7,124.6,13.05,4,7,0,100
39:10.8,399.997,799.5,45.398,0,0,7,124.6,13.05,4,7,0,100
39:10.9,399.997,799.5,45.398,0,0,7,124.6,13.05,4,7,0,100
39:10.9,399.997,799.5,45.398,0,0,7,124.6,13.05,4,7,0,100
39:11.0,399.997,799.5,45.398,0,0,7,124.6,13.05,4,7,0,100
39:11.0,399.997,799.5,45.398,0,0,7,124.6,13.05,4,7,0,100
39:11.1,399.997,799.5,45.398,0,0,7,124.6,13.05,4,7,0,100
39:11.1,399.997,799.5,45.398,0,0,7,124.6,13.05,4,7,0,100
39:11.2,399.997,799.5,45.398,0,0,7,124.6,13.05,4,7,0,100
39:11.2,399.997,799.5,45.398,0,0,7,124.6,13.05,4,7,0,100
39:11.3,399.997,799.5,45.398,0,0,7,124.6,13.05,4,7,0,100
39:11.3,399.997,799.5,45.398,0,0,7,124.6,13.05,4,7,0,100
39:11.4,399.997,799.5,45.398,0,0,7,124.6,13.05,4,7,0,100
39:11.4,399.997,799.5,45.398,0,0,7,124.6,13.05,4,7,0,100
39:11.5,399.997,799.5,45.398,0.058,1,7,124.6,13.05,4,7,0,100
39:11.5,400.02,799.505,45.401,0.058,1,7,124.6,13.05,4,7,0,100
39:11.6,400.84,799.499,45.399,1.087,1,7,124.6,13.05,4,7,0,100
39:11.6,401.309,799.495,45.406,1.087,1,7,124.6,13.05,4,7,0,100
39:11.7,402.503,799.5,45.398,1.133,1,2.5,43.8,4.62,4,7,0,100
39:11.7,402.974,799.511,45.399,1.133,1,2.5,43.8,4.62,4,7,0,100
39:11.8,404.18,799.502,45.402,1.111,1,2.5,43.8,4.62,4,7,0,100
39:11.8,404.648,799.501,45.414,1.111,1,2.5,43.8,4.62,4,7,0,100
39:11.9,405.779,799.496,45.397,0.977,1,2.5,43.8,4.62,4,7,0,100
39:12.0,407.05,799.493,45.398,0.977,1,5.02,115.6,11.84,4,7,0,100
39:12.0,408.519,799.497,45.404,0.94,1,5.02,115.6,11.84,4,7,0,100
39:12.1,408.921,799.5,45.402,0.94,1,5.02,115.6,11.84,4,7,0,100
39:12.1,410.116,799.498,45.396,1.023,1,5.02,115.6,11.84,4,7,0,100
39:12.2,411.466,799.494,45.413,1.023,1,5.93,128.6,12.8,4,7,0,100
39:12.3,412.726,799.5,45.405,1.113,1,5.93,128.6,12.8,4,7,0,100
39:12.3,413.2,799.495,45.403,1.113,1,5.93,128.6,12.8,4,7,0,100
39:12.4,414.8,799.493,45.4,0.997,1,6.12,128.6,13.23,4,7,0,100
39:12.5,416.068,799.501,45.402,0.997,1,6.12,134.7,13.23,4,7,0,100
39:12.6,417.534,799.496,45.389,1.11,1,6.12,134.7,13.23,4,7,0,100
39:12.6,418.007,799.495,45.409,1.11,1,6.12,134.7,13.23,4,7,0,100
39:12.7,419.539,799.496,45.393,1.022,1,6.84,137.9,13.54,4,7,0,100
39:12.8,421.013,799.495,45.407,1.022,1,6.84,137.9,13.54,4,7,0,100
39:12.9,422.747,799.504,45.404,1.026,1,6.84,137.9,13.54,4,7,0,100
39:13.0,424.087,799.502,45.413,1.026,1,6.98,139.9,13.88,4,7,0,100
39:13.1,425.555,799.495,45.403,0.986,1,6.98,139.9,13.88,4,7,0,100
39:13.1,426.758,799.504,45.399,0.986,1,6.98,139.9,13.88,4,7,0,100
39:13.2,427.955,799.495,45.398,0.96,1,7.14,142,14.03,4,7,0,100
