X,Y,Z,layer_id_2MethodKmean7
1839.13,352.075,-34.361,5
1839.15,352.134,-34.3197,5
1839.16,352.194,-34.2861,5
1839.17,352.255,-34.2283,5
1839.19,352.315,-34.1783,5
1839.2,352.374,-34.1457,5
1839.2,352.433,-34.1442,5
1839.21,352.492,-34.1107,5
1839.22,352.551,-34.0694,5
1839.24,352.613,-34.0038,5
1839.25,352.672,-33.979,5
1839.25,352.73,-33.9775,5
1839.26,352.787,-33.9692,5
1839.26,352.846,-33.9434,5
1839.27,352.905,-33.9351,5
1839.27,352.963,-33.9259,5
1839.27,353.021,-33.9331,5
1839.27,353.078,-33.9482,5
1839.27,353.136,-33.9477,5
1839.28,353.194,-33.9462,5
1839.28,353.251,-33.9534,5
1839.27,353.309,-33.9772,5
1839.26,353.365,-34.0165,5
1839.26,353.421,-34.0568,5
1839.26,353.48,-34.0397,5
1839.27,353.539,-34.014,5
1839.27,353.597,-34.0135,5
1839.26,353.652,-34.0606,5
1839.26,353.71,-34.06,5
1839.26,353.768,-34.0673,5
1839.26,353.826,-34.091,5
1839.26,353.883,-34.1061,5
1839.24,353.937,-34.194,5
1839.23,353.993,-34.2507,5
1839.22,354.05,-34.2988,5
1839.21,354.107,-34.3215,5
1839.2,354.163,-34.3783,5
1839.2,354.22,-34.3934,5
1839.19,354.278,-34.4171,5
1839.18,354.334,-34.4972,5
1839.16,354.389,-34.5617,5
1839.15,354.447,-34.602,4
1839.15,354.504,-34.617,4
1839.13,354.56,-34.7145,4
1839.11,354.615,-34.7956,4
1839.1,354.672,-34.8436,4
1839.06,354.725,-35.0149,4
1839.03,354.779,-35.1543,4
1839.01,354.835,-35.244,4
1838.99,354.892,-35.3086,4
1838.94,354.944,-35.5061,4
1838.91,354.999,-35.6454,4
1838.87,355.053,-35.8109,4
1838.83,355.108,-35.9764,3
1837.69,351.316,-35.7245,4
1837.74,351.384,-35.5414,4
1837.79,351.453,-35.3339,4
1837.85,351.523,-35.1274,4
1837.88,351.585,-35.0278,4
1837.92,351.652,-34.8631,4
1837.94,351.714,-34.78,4
1837.97,351.778,-34.6726,4
1838.0,351.841,-34.5827,4
1838.03,351.906,-34.4423,5
1838.05,351.966,-34.3932,5
1838.08,352.03,-34.2858,5
1838.09,352.089,-34.2445,5
1838.12,352.152,-34.1469,5
1838.13,352.212,-34.1211,5
1838.15,352.273,-34.039,5
1838.16,352.332,-34.0142,5
1838.16,352.39,-34.0127,5
1838.16,352.449,-33.9957,5
1838.18,352.51,-33.9301,5
1838.19,352.568,-33.9296,5
1838.2,352.626,-33.896,5
1838.22,352.688,-33.8149,5
1838.22,352.746,-33.8057,5
1838.23,352.804,-33.8051,5
1838.22,352.862,-33.8202,5
1838.23,352.92,-33.8187,5
1838.23,352.977,-33.8259,5
1838.23,353.035,-33.8176,5
1838.25,353.095,-33.7598,5
1838.25,353.153,-33.7593,5
1838.24,353.21,-33.7821,5
1838.24,353.268,-33.7971,5
1838.23,353.323,-33.8374,5
1838.23,353.38,-33.8768,5
1838.23,353.437,-33.8762,5
1838.24,353.497,-33.8505,5
1838.24,353.555,-33.8335,5
1838.24,353.612,-33.8407,5
1838.24,353.67,-33.8645,5
1838.24,353.727,-33.8795,5
1838.24,353.785,-33.8867,5
1838.23,353.841,-33.926,5
1838.23,353.899,-33.9411,5
1838.23,353.955,-33.9571,5
1838.22,354.012,-33.9886,5
1838.21,354.069,-34.0279,5
1838.19,354.124,-34.1158,5
1838.19,354.181,-34.1317,5
1838.19,354.238,-34.1546,5
1838.16,354.294,-34.2511,5
1838.14,354.348,-34.3487,5
1838.14,354.406,-34.3637,5
1838.12,354.461,-34.436,5
1838.11,354.519,-34.4763,5
1838.1,354.575,-34.5243,5
1838.08,354.631,-34.6131,4
1838.06,354.686,-34.7262,4
1838.01,354.737,-34.9141,4
1837.99,354.793,-35.0203,4
1837.97,354.848,-35.1092,4
1837.95,354.905,-35.1911,4
1837.91,354.959,-35.347,4
1837.86,355.012,-35.5358,4
1837.81,355.065,-35.7421,4
1837.79,355.121,-35.8328,4
1837.11,355.108,-38.5313,2
1836.78,351.335,-35.6102,4
1836.85,351.407,-35.3454,4
1836.91,351.477,-35.1137,4
1836.98,351.548,-34.8664,4
1837.03,351.617,-34.6696,4
1837.06,351.679,-34.57,5
1837.09,351.744,-34.4636,5
1837.1,351.804,-34.4058,5
1837.14,351.87,-34.2498,5
1837.16,351.931,-34.192,5
1837.18,351.992,-34.1186,5
1837.19,352.052,-34.0773,5
1837.21,352.113,-34.0273,5
1837.22,352.172,-33.9947,5
1837.23,352.231,-33.9776,5
1837.23,352.29,-33.9519,5
1837.25,352.349,-33.9028,5
1837.26,352.409,-33.8693,5
1837.28,352.47,-33.8124,5
1837.28,352.528,-33.8032,5
1837.28,352.585,-33.8104,5
1837.3,352.646,-33.7526,5
1837.31,352.705,-33.7113,5
1837.33,352.765,-33.6544,5
1837.33,352.824,-33.6452,5
1837.33,352.882,-33.6447,5
1837.33,352.939,-33.6432,5
1837.34,352.997,-33.6349,5
1837.34,353.055,-33.6257,5
1837.35,353.114,-33.6164,5
1837.35,353.172,-33.6159,5
1837.35,353.228,-33.631,5
1837.34,353.285,-33.6547,5
1837.34,353.342,-33.6853,5
1837.33,353.398,-33.7168,5
1837.34,353.457,-33.6842,5
1837.35,353.516,-33.6585,5
1837.35,353.573,-33.6823,5
1837.35,353.631,-33.673,5
1837.36,353.69,-33.6482,5
1837.36,353.748,-33.6467,5
1837.35,353.803,-33.6948,5
1837.34,353.859,-33.7661,5
1837.33,353.915,-33.8142,5
1837.32,353.972,-33.8292,5
1837.32,354.03,-33.8442,5
1837.31,354.086,-33.8845,5
1837.31,354.143,-33.9073,5
1837.3,354.199,-33.9466,5
1837.3,354.257,-33.9704,5
1837.29,354.313,-34.0184,5
1837.27,354.369,-34.082,5
1837.27,354.426,-34.1135,5
1837.26,354.483,-34.1373,5
1837.26,354.541,-34.1523,5
1837.24,354.595,-34.2567,5
1837.23,354.653,-34.2804,5
1837.18,354.704,-34.5081,5
1837.17,354.762,-34.5396,5
1837.15,354.816,-34.6449,4
1837.14,354.874,-34.6686,4
1837.11,354.929,-34.7982,4
1837.05,354.98,-35.0521,4
1836.99,355.031,-35.2895,4
1836.94,355.084,-35.487,4
1836.93,355.141,-35.5525,4
1836.89,355.195,-35.7005,4
1835.95,351.222,-34.6986,4
1835.98,351.287,-34.5757,4
1836.01,351.35,-34.476,5
1836.02,351.411,-34.4269,5
1836.06,351.477,-34.2797,5
1836.09,351.541,-34.1568,5
1836.12,351.604,-34.0582,5
1836.13,351.664,-34.0091,5
1836.16,351.726,-33.9347,5
1836.17,351.786,-33.8934,5
1836.2,351.849,-33.788,5
1836.21,351.91,-33.7301,5
1836.23,351.97,-33.6888,5
1836.24,352.03,-33.6398,5
1836.26,352.09,-33.5829,5
1836.26,352.148,-33.5659,5
1836.27,352.208,-33.5489,5
1836.28,352.266,-33.5318,5
1836.28,352.324,-33.5226,5
1836.29,352.382,-33.5056,5
1836.29,352.44,-33.4886,5
1836.3,352.499,-33.4803,5
1836.31,352.559,-33.4312,5
1836.33,352.619,-33.3821,5
1836.33,352.677,-33.3806,5
1836.33,352.734,-33.3879,5
1836.33,352.792,-33.3709,5
1836.34,352.851,-33.3461,5
1836.35,352.909,-33.3369,5
1836.35,352.967,-33.3286,5
1836.36,353.025,-33.3116,5
1836.36,353.084,-33.3023,5
1836.37,353.142,-33.2853,5
1836.36,353.198,-33.3091,5
1836.36,353.255,-33.3241,5
1836.36,353.312,-33.3469,5
1836.36,353.369,-33.3542,5
1836.36,353.426,-33.3692,5
1836.35,353.483,-33.3842,5
1836.35,353.541,-33.3992,5
1836.35,353.598,-33.423,5
1836.35,353.655,-33.4303,5
1836.35,353.712,-33.4375,5
1836.35,353.77,-33.4361,5
1836.35,353.827,-33.4598,5
1836.34,353.883,-33.4904,5
1836.33,353.939,-33.5385,5
1836.33,353.997,-33.5612,5
1836.33,354.053,-33.5763,5
1836.32,354.111,-33.5923,5
1836.33,354.169,-33.5908,5
1836.33,354.226,-33.5816,5
1836.33,354.283,-33.6053,5
1836.31,354.339,-33.6611,5
1836.31,354.397,-33.6762,5
1836.31,354.454,-33.699,5
1836.3,354.511,-33.7305,5
1836.3,354.567,-33.7543,5
1836.28,354.623,-33.8343,5
1836.27,354.68,-33.8649,5
1836.24,354.734,-33.9935,5
1836.24,354.791,-34.0008,5
1836.22,354.847,-34.0974,5
1836.22,354.905,-34.1211,5
1836.19,354.959,-34.242,5
1836.19,355.016,-34.257,5
1836.15,355.07,-34.3943,5
1836.1,355.123,-34.6055,4
1836.09,355.18,-34.6622,4
1836.06,355.234,-34.7841,4
1835.05,351.229,-34.5494,5
1835.08,351.292,-34.442,5
1835.1,351.354,-34.3764,5
1835.16,351.424,-34.1553,5
1835.19,351.487,-34.0489,5
1835.2,351.547,-34.0163,5
1835.22,351.609,-33.9342,5
1835.23,351.669,-33.9007,5
1835.27,351.733,-33.7709,5
1835.29,351.795,-33.6888,5
1835.3,351.853,-33.6718,5
1835.31,351.913,-33.6392,5
1835.32,351.973,-33.5979,5
1835.34,352.034,-33.5246,5
1835.34,352.092,-33.5076,5
1835.35,352.151,-33.4905,5
1835.35,352.208,-33.4978,5
1835.35,352.266,-33.4963,5
1835.37,352.326,-33.456,5
1835.38,352.385,-33.4224,5
1835.38,352.443,-33.4132,5
1835.38,352.5,-33.437,5
1835.37,352.556,-33.452,5
1835.35,352.61,-33.5477,5
1835.34,352.666,-33.587,5
1835.35,352.725,-33.5544,5
1835.36,352.783,-33.5374,5
1835.36,352.841,-33.5524,5
1835.36,352.898,-33.5597,5
1835.35,352.955,-33.599,5
1835.37,353.014,-33.5412,5
1835.38,353.074,-33.5164,5
1835.39,353.133,-33.4673,5
1835.39,353.19,-33.4746,5
1835.39,353.248,-33.4731,5
1835.4,353.306,-33.4561,5
1835.4,353.364,-33.4478,5
1835.41,353.422,-33.4308,5
1835.42,353.483,-33.3817,5
1835.44,353.542,-33.3327,5
1835.45,353.601,-33.2914,5
1835.45,353.658,-33.3064,5
1835.45,353.716,-33.3059,5
1835.45,353.773,-33.3209,5
1835.45,353.831,-33.3282,5
1835.45,353.888,-33.3189,5
1835.45,353.946,-33.3262,5
1835.45,354.002,-33.3655,5
1835.44,354.059,-33.3805,5
1835.44,354.116,-33.4198,5
1835.43,354.172,-33.4514,5
1835.43,354.229,-33.4742,5
1835.44,354.288,-33.4329,5
1835.43,354.344,-33.4965,5
1835.41,354.4,-33.5523,5
1835.41,354.457,-33.5595,5
1835.42,354.515,-33.5581,5
1835.41,354.573,-33.5818,5
1835.41,354.629,-33.6133,5
1835.38,354.684,-33.709,5
1835.36,354.739,-33.8046,5
1835.36,354.795,-33.8284,5
1835.35,354.852,-33.8754,5
1835.32,354.907,-33.972,5
1835.31,354.963,-34.0443,5
1835.3,355.02,-34.0836,5
1835.28,355.076,-34.1802,5
1835.26,355.131,-34.2603,5
1835.21,355.184,-34.4636,5
1835.18,355.238,-34.601,4
1835.15,355.293,-34.715,4
1835.12,355.348,-34.8368,4
1833.98,351.25,-34.5578,5
1834.02,351.315,-34.4261,5
1834.09,351.387,-34.1652,5
1834.1,351.447,-34.1239,5
1834.12,351.51,-34.034,5
1834.13,351.569,-34.0082,5
1834.17,351.634,-33.8785,5
1834.2,351.698,-33.7478,5
1834.23,351.761,-33.6579,5
1834.24,351.82,-33.6254,5
1834.24,351.879,-33.6083,5
1834.26,351.94,-33.5349,5
1834.28,352.0,-33.4936,5
1834.28,352.058,-33.4766,5
1834.29,352.117,-33.4518,5
1834.29,352.175,-33.4503,5
1834.3,352.235,-33.41,5
1834.32,352.293,-33.3765,5
1834.32,352.351,-33.3837,5
1834.32,352.409,-33.3832,5
1834.32,352.466,-33.374,5
1834.33,352.525,-33.3647,5
1834.33,352.582,-33.3642,5
1834.32,352.639,-33.387,5
1834.33,352.697,-33.37,5
1834.33,352.755,-33.386,5
1834.33,352.812,-33.3845,5
1834.34,352.87,-33.3762,5
1834.33,352.927,-33.399,5
1834.33,352.984,-33.4218,5
1834.33,353.041,-33.4213,5
1834.33,353.098,-33.4441,5
1834.33,353.156,-33.4359,5
1834.35,353.217,-33.3625,5
1834.36,353.276,-33.33,5
1834.37,353.334,-33.3129,5
1834.37,353.392,-33.2959,5
1834.38,353.45,-33.2944,5
1834.38,353.507,-33.3017,5
1834.38,353.566,-33.2769,5
1834.39,353.625,-33.2521,5
1834.38,353.681,-33.2914,5
1834.38,353.738,-33.3065,5
1834.39,353.797,-33.2652,5
1834.41,353.856,-33.2326,5
1834.41,353.913,-33.2399,5
1834.4,353.97,-33.2549,5
1834.4,354.027,-33.2855,5
1834.39,354.084,-33.3092,5
1834.4,354.141,-33.3,5
1834.4,354.199,-33.2995,5
1834.4,354.256,-33.3058,5
1834.4,354.314,-33.313,5
1834.4,354.371,-33.3203,5
1834.39,354.428,-33.3518,5
1834.38,354.484,-33.4232,5
1834.37,354.54,-33.4625,5
1834.36,354.596,-33.5096,5
1834.35,354.652,-33.5576,5
1834.33,354.707,-33.6445,5
1834.32,354.765,-33.676,5
1834.31,354.82,-33.7241,5
1834.29,354.875,-33.8274,5
1834.29,354.933,-33.8512,5
1834.27,354.989,-33.9312,5
1834.26,355.045,-33.9871,5
1834.23,355.099,-34.0914,5
1834.2,355.154,-34.2045,5
1834.17,355.209,-34.3331,5
1834.16,355.266,-34.3899,5
1834.11,355.319,-34.5845,4
1834.11,355.376,-34.616,4
1833.14,351.338,-34.1883,5
1833.15,351.398,-34.1557,5
1833.18,351.462,-34.0328,5
1833.22,351.528,-33.87,5
1833.25,351.591,-33.7636,5
1833.27,351.652,-33.7068,5
1833.29,351.714,-33.6169,5
1833.3,351.774,-33.5999,5
1833.32,351.833,-33.543,5
1833.33,351.893,-33.5094,5
1833.34,351.953,-33.4691,5
1833.36,352.015,-33.387,5
1833.37,352.074,-33.3544,5
1833.38,352.132,-33.3452,5
1833.38,352.189,-33.3447,5
1833.38,352.247,-33.3442,5
1833.39,352.306,-33.3106,5
1833.4,352.365,-33.2936,5
1833.4,352.423,-33.2853,5
1833.41,352.482,-33.2518,5
1833.43,352.543,-33.1784,5
1833.44,352.602,-33.1459,6
1833.45,352.66,-33.1366,6
1833.45,352.719,-33.1118,6
1833.44,352.774,-33.1677,6
1833.43,352.83,-33.207,5
1833.44,352.889,-33.1734,5
1833.46,352.948,-33.1409,6
1833.46,353.005,-33.1317,6
1833.47,353.065,-33.1069,6
1833.47,353.121,-33.1219,6
1833.46,353.179,-33.1369,6
1833.46,353.236,-33.1442,6
1833.47,353.293,-33.1349,6
1833.47,353.352,-33.1189,6
1833.48,353.409,-33.1174,6
1833.47,353.466,-33.1489,6
1833.47,353.523,-33.1475,6
1833.48,353.582,-33.1227,6
1833.49,353.641,-33.0901,6
1833.49,353.698,-33.0887,6
1833.49,353.755,-33.1125,6
1833.49,353.812,-33.1197,6
1833.49,353.869,-33.1347,6
1833.49,353.927,-33.142,6
1833.48,353.983,-33.1803,5
1833.48,354.04,-33.2041,5
1833.48,354.097,-33.1949,5
1833.48,354.155,-33.1944,5
1833.48,354.212,-33.2171,5
1833.47,354.268,-33.2487,5
1833.47,354.325,-33.2715,5
1833.47,354.383,-33.2865,5
1833.46,354.439,-33.3093,5
1833.45,354.495,-33.3574,5
1833.45,354.552,-33.3879,5
1833.44,354.608,-33.4195,5
1833.44,354.666,-33.4422,5
1833.43,354.722,-33.4738,5
1833.42,354.779,-33.5131,5
1833.41,354.835,-33.5932,5
1833.38,354.889,-33.6888,5
1833.37,354.945,-33.7524,5
1833.35,355.001,-33.849,5
1833.33,355.056,-33.9445,5
1833.31,355.112,-34.0168,5
1833.26,355.164,-34.2028,5
1833.25,355.221,-34.2585,5
1833.23,355.276,-34.3639,5
1833.2,355.331,-34.4847,5
1831.91,355.257,-39.5959,1
1831.9,355.317,-39.6206,1
1831.39,355.326,-41.6413,0
1831.43,356.303,-41.625,0
1830.17,350.827,-41.6653,0
1830.78,351.078,-39.2594,1
1830.82,351.146,-39.1102,1
1832.08,351.466,-34.1567,5
1832.1,351.527,-34.0989,5
1832.14,351.594,-33.9274,5
1832.15,351.653,-33.8948,5
1832.17,351.713,-33.8535,5
1832.22,351.78,-33.6664,5
1832.22,351.839,-33.6416,5
1832.23,351.898,-33.6159,5
1832.25,351.959,-33.5755,5
1832.27,352.02,-33.4934,5
1832.27,352.078,-33.4764,5
1832.28,352.137,-33.4594,5
1832.29,352.195,-33.4511,5
1832.29,352.254,-33.4253,5
1832.3,352.313,-33.3927,5
1832.3,352.37,-33.4,5
1832.31,352.429,-33.3908,5
1832.31,352.487,-33.3825,5
1832.31,352.545,-33.381,5
1832.32,352.603,-33.364,5
1832.32,352.661,-33.3635,5
1832.32,352.718,-33.3707,5
1832.33,352.775,-33.3693,5
1832.33,352.832,-33.3765,5
1832.32,352.89,-33.3916,5
1832.33,352.948,-33.3745,5
1832.34,353.007,-33.3585,5
1832.34,353.064,-33.3648,5
1832.32,353.119,-33.4284,5
1832.32,353.175,-33.4599,5
1832.33,353.236,-33.4108,5
1832.36,353.297,-33.3132,5
1832.36,353.354,-33.3205,5
1832.38,353.414,-33.2559,5
1832.39,353.474,-33.2223,5
1832.39,353.531,-33.2053,5
1832.4,353.59,-33.197,5
1832.4,353.647,-33.1878,5
1832.4,353.704,-33.2193,5
1832.41,353.762,-33.1858,5
1832.4,353.82,-33.2008,5
1832.41,353.878,-33.2003,5
1832.41,353.936,-33.1911,5
1832.41,353.993,-33.1984,5
1832.41,354.049,-33.2134,5
1832.4,354.106,-33.2527,5
1832.4,354.163,-33.2677,5
1832.39,354.22,-33.307,5
1832.39,354.276,-33.3308,5
1832.39,354.333,-33.3459,5
1832.38,354.391,-33.3686,5
1832.38,354.448,-33.3759,5
1832.36,354.503,-33.455,5
1832.36,354.56,-33.4623,5
1832.34,354.616,-33.5579,5
1832.34,354.673,-33.5652,5
1832.34,354.73,-33.5889,5
1832.33,354.786,-33.6282,5
1832.28,354.839,-33.8132,5
1832.28,354.896,-33.8437,5
1832.26,354.951,-33.9403,5
1832.23,355.005,-34.0611,5
1832.22,355.061,-34.117,5
1832.19,355.116,-34.2378,5
1832.13,355.168,-34.481,5
1831.21,355.129,-38.1029,2
1831.19,355.185,-38.2218,2
1831.16,355.241,-38.3416,2
1831.12,355.296,-38.5042,2
1831.08,355.352,-38.658,2
1831.02,355.406,-38.9167,1
1830.98,355.462,-39.0637,1
1830.92,355.516,-39.332,1
1830.37,356.313,-41.6188,0
1830.47,351.028,-36.791,3
1830.48,351.087,-36.7818,3
1830.48,351.147,-36.789,3
1830.52,351.213,-36.6447,3
1830.55,351.279,-36.51,3
1830.59,351.344,-36.3919,3
1831.03,351.493,-34.6708,4
1831.09,351.563,-34.4323,5
1831.16,351.635,-34.1714,5
1831.19,351.699,-34.0407,5
1831.2,351.759,-34.0071,5
1831.21,351.819,-33.9746,5
1831.24,351.881,-33.8604,5
1831.27,351.945,-33.7462,5
1831.28,352.004,-33.7292,5
1831.29,352.063,-33.7121,5
1831.31,352.126,-33.6145,5
1831.32,352.184,-33.5897,5
1831.34,352.244,-33.5397,5
1831.34,352.302,-33.5226,5
1831.35,352.361,-33.5143,5
1831.35,352.419,-33.5051,5
1831.36,352.478,-33.4725,5
1831.37,352.537,-33.4555,5
1831.37,352.595,-33.4385,5
1831.39,352.655,-33.3972,5
1831.39,352.713,-33.3967,5
1831.39,352.77,-33.403,5
1831.39,352.828,-33.3869,5
1831.4,352.886,-33.3777,5
1831.4,352.944,-33.3762,5
1831.4,353.001,-33.3835,5
1831.41,353.06,-33.3587,5
1831.42,353.118,-33.3339,5
1831.42,353.176,-33.3334,5
1831.42,353.234,-33.3241,5
1831.43,353.293,-33.3149,5
1831.44,353.351,-33.2746,5
1831.45,353.409,-33.2575,5
1831.45,353.467,-33.2561,5
1831.45,353.524,-33.2798,5
1831.43,353.58,-33.3347,5
1831.43,353.637,-33.3497,5
1831.43,353.695,-33.3492,5
1831.44,353.752,-33.34,5
1831.44,353.811,-33.323,5
1831.44,353.868,-33.3302,5
1831.43,353.923,-33.3938,5
1831.43,353.98,-33.4166,5
1831.43,354.039,-33.4083,5
1831.43,354.096,-33.4146,5
1831.43,354.153,-33.4384,5
1831.43,354.21,-33.4456,5
1831.43,354.267,-33.4529,5
1831.42,354.324,-33.4835,5
1831.4,354.379,-33.5635,5
1831.4,354.436,-33.5951,5
1831.39,354.493,-33.6344,5
1831.35,354.545,-33.7863,5
1831.35,354.603,-33.8023,5
1831.35,354.66,-33.8329,5
1831.32,354.715,-33.946,5
1831.31,354.771,-33.9852,5
1831.28,354.826,-34.1061,5
1831.25,354.879,-34.2348,5
1831.22,354.934,-34.3478,5
1831.17,354.986,-34.592,4
1831.1,355.037,-34.8449,4
1831.06,355.09,-35.0162,4
1830.93,355.134,-35.5351,4
1830.76,355.174,-36.2162,3
1830.73,355.23,-36.3331,3
1830.7,355.285,-36.4656,3
1830.64,355.338,-36.7088,3
1830.58,355.39,-36.9859,3
1830.19,355.471,-38.5197,2
1830.16,355.527,-38.6657,2
1830.09,355.581,-38.9331,1
1830.03,355.634,-39.1927,1
1829.42,355.942,-41.627,0
1829.43,356.003,-41.6254,0
1829.52,351.12,-36.3807,3
1829.59,351.193,-36.113,3
1829.69,351.273,-35.7131,4
1829.79,351.352,-35.323,4
1829.86,351.425,-35.0504,4
1829.93,351.496,-34.7866,4
1830.0,351.569,-34.5247,5
1830.04,351.634,-34.3853,5
1830.07,351.699,-34.2614,5
1830.1,351.762,-34.155,5
1830.12,351.823,-34.0981,5
1830.17,351.89,-33.8946,5
1830.19,351.951,-33.8367,5
1830.19,352.01,-33.8275,5
1830.21,352.071,-33.7541,5
1830.23,352.131,-33.705,5
1830.24,352.192,-33.656,5
1830.26,352.252,-33.5904,5
1830.27,352.31,-33.5811,5
1830.27,352.369,-33.5641,5
1830.28,352.427,-33.5393,5
1830.29,352.487,-33.5058,5
1830.3,352.546,-33.4887,5
1830.31,352.606,-33.4319,5
1830.33,352.665,-33.3906,5
1830.33,352.723,-33.3901,5
1830.34,352.782,-33.3566,5
1830.34,352.84,-33.3483,5
1830.34,352.898,-33.3555,5
1830.35,352.955,-33.3463,5
1830.35,353.014,-33.337,5
1830.35,353.071,-33.3365,5
1830.36,353.13,-33.3273,5
1830.36,353.187,-33.319,5
1830.37,353.245,-33.3098,5
1830.37,353.304,-33.3005,5
1830.37,353.36,-33.3156,5
1830.36,353.417,-33.3393,5
1830.36,353.475,-33.3543,5
1830.37,353.533,-33.3296,5
1830.37,353.589,-33.3524,5
1830.36,353.646,-33.3761,5
1830.36,353.704,-33.3912,5
1830.36,353.761,-33.3984,5
1830.36,353.818,-33.4212,5
1830.36,353.875,-33.4285,5
1830.36,353.932,-33.4358,5
1830.36,353.99,-33.443,5
1830.34,354.046,-33.5066,5
1830.34,354.102,-33.5372,5
1830.33,354.159,-33.5687,5
1830.32,354.215,-33.6167,5
1830.32,354.272,-33.6318,5
1830.32,354.33,-33.639,5
1830.31,354.387,-33.6696,5
1830.3,354.443,-33.7254,5
1830.28,354.497,-33.8297,5
1830.27,354.554,-33.8691,5
1830.25,354.609,-33.9579,5
1830.23,354.664,-34.038,5
1830.22,354.721,-34.0772,5
1830.2,354.775,-34.1904,5
1830.19,354.833,-34.2296,5
1830.16,354.887,-34.3427,5
1830.13,354.941,-34.4723,5
1830.09,354.995,-34.6272,4
1830.04,355.048,-34.8305,4
1830.03,355.104,-34.8873,4
1829.94,355.153,-35.2644,4
1829.88,355.204,-35.5037,4
1829.87,355.262,-35.5352,4
1829.78,355.311,-35.9163,4
1829.71,355.362,-36.1915,3
1829.66,355.415,-36.4249,3
1829.62,355.47,-36.5826,3
1829.58,355.526,-36.7423,3
1829.52,355.578,-36.9854,3
1829.07,355.595,-38.7625,2
1829.04,355.651,-38.9095,1
1828.97,355.705,-39.1768,1
1828.9,355.759,-39.4549,1
1827.22,350.371,-41.6539,0
1828.81,350.961,-35.4468,4
1828.84,351.026,-35.3219,4
1828.85,351.087,-35.2883,4
1828.91,351.158,-35.0565,4
1828.94,351.222,-34.9491,4
1828.96,351.282,-34.9068,4
1828.99,351.346,-34.7994,4
1829.02,351.411,-34.6765,4
1829.04,351.472,-34.6099,4
1829.09,351.541,-34.4131,5
1829.1,351.601,-34.3796,5
1829.11,351.66,-34.3538,5
1829.16,351.727,-34.1658,5
1829.17,351.788,-34.1245,5
1829.18,351.847,-34.0997,5
1829.2,351.91,-34.0098,5
1829.23,351.973,-33.9034,5
1829.25,352.034,-33.8455,5
1829.27,352.095,-33.7722,5
1829.28,352.154,-33.7386,5
1829.29,352.214,-33.6973,5
1829.31,352.275,-33.6482,5
1829.32,352.333,-33.6234,5
1829.33,352.393,-33.5744,5
1829.35,352.454,-33.501,5
1829.36,352.512,-33.4918,5
1829.36,352.57,-33.4912,5
1829.36,352.629,-33.482,5
1829.37,352.687,-33.4572,5
1829.38,352.747,-33.4081,5
1829.4,352.807,-33.359,5
1829.4,352.864,-33.3576,5
1829.4,352.922,-33.3571,5
1829.41,352.981,-33.3478,5
1829.41,353.038,-33.3473,5
1829.42,353.096,-33.3303,5
1829.42,353.154,-33.3132,5
1829.42,353.212,-33.3127,5
1829.43,353.27,-33.3035,5
1829.43,353.328,-33.3185,5
1829.42,353.383,-33.3656,5
1829.42,353.441,-33.3729,5
1829.42,353.499,-33.3724,5
1829.42,353.555,-33.3874,5
1829.41,353.611,-33.4267,5
1829.41,353.668,-33.4495,5
1829.41,353.725,-33.4568,5
1829.41,353.784,-33.4485,5
1829.41,353.842,-33.447,5
1829.42,353.9,-33.4387,5
1829.41,353.956,-33.478,5
1829.4,354.013,-33.5173,5
1829.4,354.069,-33.5401,5
1829.39,354.126,-33.5639,5
1829.38,354.182,-33.6187,5
1829.38,354.239,-33.6425,5
1829.37,354.296,-33.6741,5
1829.36,354.352,-33.7046,5
1829.36,354.409,-33.7362,5
1829.36,354.467,-33.7521,5
1829.33,354.52,-33.8721,5
1829.32,354.577,-33.9279,5
1829.31,354.634,-33.9516,5
1829.31,354.691,-33.9831,5
1829.29,354.746,-34.0632,5
1829.27,354.801,-34.1598,5
1829.26,354.858,-34.1991,5
1829.23,354.914,-34.3044,5
1829.22,354.97,-34.3437,5
1829.22,355.027,-34.384,5
1829.17,355.08,-34.5621,5
1829.16,355.137,-34.6102,4
1829.13,355.192,-34.7319,4
1829.11,355.248,-34.8382,4
1829.11,355.305,-34.862,4
1829.1,355.362,-34.9013,4
1829.07,355.418,-34.9998,4
1829.05,355.474,-35.1138,4
1829.02,355.528,-35.2444,4
1829.01,355.586,-35.2768,4
1828.96,355.64,-35.4908,4
1828.92,355.694,-35.6389,4
1828.89,355.75,-35.7869,4
1828.86,355.805,-35.9116,4
1827.69,350.665,-35.5838,4
1827.73,350.731,-35.4676,4
1827.76,350.797,-35.334,4
1827.78,350.858,-35.2761,4
1827.8,350.921,-35.1842,4
1827.83,350.985,-35.0759,4
1827.88,351.053,-34.9189,4
1827.89,351.113,-34.8854,4
1827.91,351.176,-34.8022,4
1827.92,351.235,-34.7687,4
1827.95,351.299,-34.6701,4
1827.96,351.36,-34.62,4
1827.99,351.423,-34.5213,5
1828.02,351.487,-34.4062,5
1828.04,351.549,-34.3483,5
1828.06,351.612,-34.2574,5
1828.07,351.67,-34.2404,5
1828.1,351.733,-34.134,5
1828.11,351.794,-34.0927,5
1828.13,351.855,-34.0348,5
1828.13,351.914,-34.0101,5
1828.15,351.974,-33.9765,5
1828.16,352.034,-33.9264,5
1828.2,352.098,-33.789,5
1828.21,352.157,-33.7632,5
1828.22,352.217,-33.7306,5
1828.23,352.277,-33.6806,5
